stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,index,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree
,,,,,,,,,,,,,,Stoszowska,2.0,0.0,0.04181152790484904,0.025624784060808477,0.002091493026380553,4.5,Stoszowska,2.0,0.0,0.04181152790484904,0.025624784060808477,0.002091493026380553,4.5,Brzezinka Średzka - ul. Główna,4,0.0009052100192587855,0.032715791075436526,0.049352501105485905,0.001861403817735718,7.375,Łozina Cmentarz,3.0,0.0031663772419585567,0.03728719467061436,0.0422807206818427,0.001296115403936606,4.75
,,,,,,,,,,,,,,Kosmonautów (Szpital),3.0,0.0,0.047554630593132155,0.07206610618449845,0.002890197426668069,9.5,Kosmonautów (Szpital),3.0,0.0,0.047554630593132155,0.07206610618449845,0.002890197426668069,9.5,Brzezina - Osiedle,2,0.0,0.03573357709727012,0.0032108725668029345,0.0005185569249993528,1.75,Konduktorska,3.0,0.04318500994196613,0.045939013964092335,0.019678498219872692,0.0015804923303711714,79.125
,,,,,,,,,,,,,,Świeradowska,3.0,0.019552271838080077,0.05822397757676137,0.0,0.0025114020113032303,8.0,Świeradowska,3.0,0.019552271838080077,0.05822397757676137,0.0,0.0025114020113032303,8.0,Las Mokrzański,2,0.0,0.03694316766184114,0.0009123642959633971,0.0008816014463784089,6.5,ROD Zgoda,3.0,0.04318500994196613,0.045946870368259035,0.030094169505109195,0.0008708828635066839,32.625
,,,,,,,,,,,,,,Morwowa,4.0,0.010314690182247593,0.0553670947419433,0.05171503704556797,0.0021519570280632543,6.0,Morwowa,4.0,0.010314690182247593,0.0553670947419433,0.05171503704556797,0.0021519570280632543,6.0,Brzezinka Średzka - PKP,3,0.0032570606653834155,0.03177066016476412,0.02501601826533466,0.001080567432357109,3.0,Bujwida,2.0,0.2524364940097826,0.06766286098052385,0.0,0.0008083665861939431,63.875
,,,,,,,,,,,,,,GALERIA DOMINIKAŃSKA,6.0,0.01803675092188998,0.0834855681402996,0.0313831625014396,0.005277752781630918,67.0,GALERIA DOMINIKAŃSKA,6.0,0.01803675092188998,0.0834855681402996,0.0313831625014396,0.005277752781630918,67.0,Gosławice - przejazd PKP,3,0.0014466406268658447,0.030880821573485585,0.054201297705101466,0.0009155025991578134,1.875,Kochanowskiego,3.0,0.08414549800326086,0.06885946176847502,9.247414577007845e-06,0.0014772179277215975,134.625
,,,,,,,,,,,,,,Hala Targowa,2.0,0.0,0.07832047986289632,0.006300625743790549,0.0017225544393969477,14.0,Hala Targowa,2.0,0.0,0.07832047986289632,0.006300625743790549,0.0017225544393969477,14.0,Brzezinka Średzka - ul. Parkowa,3,0.0032570606653834155,0.03177066016476412,0.02501601826533466,0.001080567432357109,3.0,PL. GRUNWALDZKI,9.0,0.015946961557646428,0.07126436781609195,0.030769230769230767,0.0030006050562047916,308.3125
,,,,,,,,,,,,,,Urząd Wojewódzki,6.0,0.027144969902195563,0.08003502626970228,0.17214832303223412,0.004312938685840522,43.25,Urząd Wojewódzki,6.0,0.027144969902195563,0.08003502626970228,0.17214832303223412,0.004312938685840522,43.25,Pisarzowice - Kolejowa,2,0.0,0.031809439266163635,0.03611103590798748,0.0011513160239454954,4.75,Bukowina,2.0,0.0,0.040876356628461306,0.018861643265570334,0.001254348861545067,4.4375
,,,,,,,,,,,,,,pl. Wróblewskiego,4.0,0.015507757760834226,0.07880669080876013,0.21988528030506616,0.0019512827924115168,13.5,pl. Wróblewskiego,4.0,0.015507757760834226,0.07880669080876013,0.21988528030506616,0.0019512827924115168,13.5,Brzezińska,2,0.0,0.04291417165668663,0.008352058911118931,0.000812966525826024,11.3125,Bukowina - skrzy.,3.0,0.0,0.04253971605003431,0.01728650031595333,0.0020388025719592574,8.5
,,,,,,,,,,,,,,Świdnicka,3.0,0.0,0.08519761372110365,0.02351337863257707,0.002681252898397572,35.0,Świdnicka,3.0,0.0,0.08519761372110365,0.02351337863257707,0.002681252898397572,35.0,Eluarda,4,0.0030468988991404437,0.044745057232049947,0.014898340417467579,0.0012186520101172666,25.25,Pasikurowice - n/ż,3.0,0.0009973463347629143,0.0393439422044323,0.021265971055592373,0.0010272206703288555,2.375
,,,,,,,,,,,,,,GIEŁDOWA (Centrum Hurtu),2.0,0.0,0.050038322566517024,0.028345617874006683,0.001755264820364154,2.5,GIEŁDOWA (Centrum Hurtu),2.0,0.0,0.050038322566517024,0.028345617874006683,0.001755264820364154,2.5,Owczarska,2,0.0,0.041231182280180266,0.006188916262825892,0.000954703973647937,11.3125,Bąków,2.0,0.0,0.04094696199959358,0.0005455974600434628,0.0014110400964280662,6.125
,,,,,,,,,,,,,,Marchewkowa,2.0,0.0,0.04820675105485232,0.024439517831778574,0.0023375449657426677,4.0,Marchewkowa,2.0,0.0,0.04820675105485232,0.024439517831778574,0.0023375449657426677,4.0,Brücknera,5,0.025967260101504297,0.07154742096505824,0.3583073882556786,0.002244549192092327,235.6875,Domaszczyn -Trzebnicka,2.0,0.0,0.04420313699681913,0.013331689348519643,0.0010211453013621045,4.0625
,,,,,,,,,,,,,,GRABISZYŃSKA (Cmentarz II),2.0,0.05073995771670191,0.06426662916608072,0.0,0.001645145891602666,6.0,GRABISZYŃSKA (Cmentarz II),2.0,0.05073995771670191,0.06426662916608072,0.0,0.001645145891602666,6.0,C.H. Korona,6,0.07462964231578638,0.06783939417843338,0.32453908005522913,0.002036757086440826,266.75,Bukowskiego,2.0,0.0,0.060610618138065876,0.0012638133255244053,0.001173662226197237,47.6875
,,,,,,,,,,,,,,OPORÓW,3.0,0.016913319238900635,0.06446607419946396,0.06881742101424239,0.002508119854398163,9.0,OPORÓW,3.0,0.016913319238900635,0.06446607419946396,0.06881742101424239,0.002508119854398163,9.0,Grudziądzka,3,0.053885758386117054,0.07394033187172212,0.37317865554863683,0.000978570267081102,104.375,RACŁAWICKA,4.0,0.0,0.061167185247021326,2.465977220535425e-05,0.0013718429213606727,69.75
,,,,,,,,,,,,,,Gajowa,3.0,0.014977569685449067,0.07097375368846094,0.0200775461630005,0.0015133576266706114,9.0,Gajowa,3.0,0.014977569685449067,0.07097375368846094,0.0200775461630005,0.0015133576266706114,9.0,Kwidzyńska,6,0.01757682248832739,0.07431089605115354,0.013168367761323333,0.0019019026389130364,194.3125,Stanki,2.0,0.0,0.06042431966414274,0.0037143781884314843,0.001198841441236196,47.6875
,,,,,,,,,,,,,,Joannitów,3.0,0.038636838231935595,0.07466100310406797,0.000710200007677838,0.0008238578011520743,5.5,Joannitów,3.0,0.038636838231935595,0.07466100310406797,0.000710200007677838,0.0008238578011520743,5.5,Olsztyńska,3,0.02598574983943837,0.06706175920149719,0.3781384519587405,0.0005995379260024419,20.0625,Bulwar Dedala,2.0,0.0,0.06154081087271894,0.003917821309125657,0.0009612322558520268,47.5625
,,,,,,,,,,,,,,Prudnicka,2.0,0.0,0.06668612286589815,0.01631540558178817,0.001463728097480611,6.0,Prudnicka,2.0,0.0,0.06668612286589815,0.01631540558178817,0.001463728097480611,6.0,Psie Pole,4,0.061636767396067195,0.06863527533918595,0.3217667921054769,0.002254721387731995,216.4375,Bystrzycka,3.0,0.0,0.06169626454378445,0.0029499252500655025,0.0018435390436321636,130.5
,,,,,,,,,,,,,,Gajowicka,3.0,0.0,0.07538766083800726,0.23975488502437714,0.0016173186321092395,6.75,Gajowicka,3.0,0.0,0.07538766083800726,0.23975488502437714,0.0016173186321092395,6.75,Budziwojowice,2,0.0,0.03715865883166263,0.03771963072258169,0.0008071410405593198,2.875,Szybowcowa,4.0,0.014118875798640504,0.06400381164138808,0.29333723779726584,0.0014165831422341237,58.9375
,,,,,,,,,,,,,,Hallera,3.0,0.0,0.07138394251796314,0.06226246688932397,0.0029314437906522535,16.0,Hallera,3.0,0.0,0.07138394251796314,0.06226246688932397,0.0029314437906522535,16.0,Łosice - plac zabaw,2,0.0,0.03845981843388042,0.03600184097246663,0.0007621081671723379,2.875,Byków - Jaśminowa,2.0,0.0020029694974019307,0.03739098162924476,0.0,0.0007489021496515018,0.75
,,,,,,,,,,,,,,Krucza,6.0,0.0036645525017618046,0.07620476905119226,0.33060770087143465,0.0026058548315599974,10.0,Krucza,6.0,0.0036645525017618046,0.07620476905119226,0.33060770087143465,0.0026058548315599974,10.0,Łozina Cmentarz,3,0.0021317878546346586,0.038298819861946116,0.0394739691907843,0.0012148259529041582,4.75,Kamień Diamentowa,4.0,0.0,0.03757225433526012,0.051558959974107234,0.0009163184564484129,2.9375
,,,,,,,,,,,,,,Mielecka,2.0,0.0,0.07412814274128143,0.19299205343775194,0.0017136499010075741,6.5,Mielecka,2.0,0.0,0.07412814274128143,0.19299205343775194,0.0017136499010075741,6.5,Konduktorska,3,0.029074640405012526,0.04805274627032464,0.018453041665538617,0.0014281681816905687,79.125,Hynka,2.0,0.0,0.0635997790578395,0.00047778308647873863,0.001384015441783477,109.25
,,,,,,,,,,,,,,Gazowa,2.0,0.0,0.04946422773027384,0.0344734922645783,0.0022188895559593965,6.0,Gazowa,2.0,0.0,0.04946422773027384,0.0344734922645783,0.0022188895559593965,6.0,ROD Zgoda,3,0.029074640405012526,0.0480608025036325,0.04035249208111108,0.0007956411042743146,32.625,KUŹNIKI (Stacja kolejowa),3.0,0.0,0.059925650557620815,0.28596396590786494,0.0015858221747151085,106.0625
,,,,,,,,,,,,,,TARNOGAJ,3.0,0.0,0.05193772019547676,0.04421474912664594,0.002579189631164173,7.0,TARNOGAJ,3.0,0.0,0.05193772019547676,0.04421474912664594,0.002579189631164173,7.0,Bujwida,2,0.2220277719716391,0.07256159298008776,0.0,0.0007753779604078832,95.375,Bzowa (Centrum Zajezdnia),2.0,0.0,0.06344458438287154,0.0018464004438758996,0.0011401279080434233,62.1875
,,,,,,,,,,,,,,Wiaduktowa,2.0,0.0,0.04720586716248321,0.030231486813313373,0.002239568710263246,6.0,Wiaduktowa,2.0,0.0,0.04720586716248321,0.030231486813313373,0.002239568710263246,6.0,Kochanowskiego,5,0.02220277719716391,0.07404218682737838,0.006226818637138912,0.0019375686343440777,235.25,Hutmen,2.0,0.0,0.06512078855942474,0.0042877178922059705,0.001042484925565114,62.1875
,,,,,,,,,,,,,,Gałczyńskiego,2.0,0.0,0.048176259751212314,0.0138968866367231,0.0021174008828359348,6.25,Gałczyńskiego,2.0,0.0,0.048176259751212314,0.0138968866367231,0.0021174008828359348,6.25,PL. GRUNWALDZKI,9,0.016771133758786153,0.0767583006069261,0.043262852965860785,0.0028961902130070273,496.8125,pl. Srebrny,2.0,0.0,0.06375573485208037,3.39071867823621e-05,0.0012039552870518858,62.1875
,,,,,,,,,,,,,,Grota-Roweckiego,2.0,0.0,0.04659936779851127,0.01013474605551077,0.002396853168510454,7.5,Grota-Roweckiego,2.0,0.0,0.04659936779851127,0.01013474605551077,0.002396853168510454,7.5,Bukowina,2,0.0,0.04216719784260848,0.017881798738392397,0.0011756790883085653,4.4375,Łozina - Wrocławska (na wys. nr 18),4.0,0.004440182781165012,0.03965169479018055,0.0008785043848157452,0.0017886462700931853,7.75
,,,,,,,,,,,,,,Oboźna,2.0,0.0,0.05021978021978022,0.017726208299742793,0.0018146526333845236,5.0,Oboźna,2.0,0.0,0.05021978021978022,0.017726208299742793,0.0018146526333845236,5.0,Bukowina - skrzy.,3,0.0,0.04394481349003577,0.016352167203616968,0.001910933873641956,8.5,Błonie,2.0,0.0,0.033442595742915235,0.006773731177658246,0.0009715483478784948,1.125
,,,,,,,,,,,,,,Stadion Wrocław (Lotnicza),2.0,0.0,0.05760020166372574,0.08787285500403087,0.002076299422343821,9.5,Stadion Wrocław (Lotnicza),2.0,0.0,0.05760020166372574,0.08787285500403087,0.002076299422343821,9.5,Pasikurowice - n/ż,3,0.0006714710979911096,0.040533534429938255,0.020139697322467984,0.0009627957773561794,2.375,Wróblowice,2.0,0.0,0.03454927343649535,0.009119492008692569,0.0007410325933369928,1.125
,,,,,,,,,,,,,,SĘPOLNO,3.0,0.0,0.053840716305372294,0.05348413886649519,0.0031813524237927337,10.5,SĘPOLNO,3.0,0.0,0.053840716305372294,0.05348413886649519,0.0031813524237927337,10.5,Bąków,2,0.0,0.04223761111929669,0.0004791943038146032,0.0013225429777189396,6.125,Źródła,2.0,0.0,0.03243852376544452,0.004628330995792426,0.001070955731771548,1.125
,,,,,,,,,,,,,,Gorlicka,2.0,0.0,0.04831377524051168,0.008675956850550885,0.0019564497760674684,7.0,Gorlicka,2.0,0.0,0.04831377524051168,0.008675956850550885,0.0019564497760674684,7.0,Domaszczyn -Trzebnicka,2,0.0,0.0457373823326065,0.012586295584373393,0.0009571019551032376,4.0625,Zielna,2.0,0.2793956211525269,0.06094517958412098,0.0,0.0012013500315780413,112.5625
,,,,,,,,,,,,,,MULICKA,2.0,0.0,0.05071016422547714,0.012985143383623172,0.0017655072564884981,7.0,MULICKA,2.0,0.0,0.05071016422547714,0.012985143383623172,0.0017655072564884981,7.0,Bukowskiego,2,0.0,0.06307760011735368,0.0011127054173322142,0.0010715494751621314,47.6875,Ceglana,6.0,0.0018720301868215203,0.04936305732484077,0.03931692430991168,0.0013086027670549173,15.25
,,,,,,,,,,,,,,Szewczenki,2.0,0.0,0.04613365636987684,0.004366770317478598,0.002067290058892444,7.0,Szewczenki,2.0,0.0,0.04613365636987684,0.004366770317478598,0.002067290058892444,7.0,RACŁAWICKA,4,0.0,0.06382662906338132,2.7073124509299616e-05,0.0012402021108733107,69.75,Gospodarska,2.0,0.0,0.04710144927536232,0.024505648629070786,0.001090434878887027,14.625
,,,,,,,,,,,,,,Gospodarska,2.0,0.0,0.04476442354784994,0.03521728281315982,0.0015136467561724964,1.0,Gospodarska,2.0,0.0,0.04476442354784994,0.03521728281315982,0.0015136467561724964,1.0,Stanki,2,0.0,0.06274166484278106,0.0034057990632698916,0.001093850085360874,47.6875,Kowalska,4.0,0.00240881750980744,0.04899993920603076,0.051236841699674796,0.0012425874961509717,13.5
,,,,,,,,,,,,,,Grabiszyńska,3.0,0.0,0.07817310981867943,0.03065856654766018,0.0016155862696097922,10.75,Grabiszyńska,3.0,0.0,0.07817310981867943,0.03065856654766018,0.0016155862696097922,10.75,Bulwar Dedala,2,0.0,0.06671321076720192,0.002003411213688172,0.0006415003139615607,47.5625,Kowalska I,3.0,0.004087904911998027,0.047743158393555266,0.0011867515373826733,0.000290777321344359,1.375
,,,,,,,,,,,,,,Pereca,2.0,0.0,0.07445421961550994,0.0,0.001998721631335785,11.0,Pereca,2.0,0.0,0.07445421961550994,0.0,0.001998721631335785,11.0,Bystrzycka,3,0.0,0.0632585509378448,0.0010071202317459458,0.0014850675156328705,130.5,Monopolowa,5.0,0.006069569373092236,0.05043489143357737,0.009626558574665166,0.0017944964938888149,49.625
,,,,,,,,,,,,,,Graniczna,2.0,0.0,0.04944817139147371,0.017390302890705978,0.0021864210635271397,5.5,Graniczna,2.0,0.0,0.04944817139147371,0.017390302890705978,0.0021864210635271397,5.5,Szybowcowa,4,0.03823493258361422,0.07069461570078094,0.008939545712970733,0.0006913404854499444,58.9375,Volvo,5.0,0.005294334038927539,0.04933586337760911,0.04559591880770001,0.00048683596890549037,4.75
,,,,,,,,,,,,,,Przybyły,2.0,0.0,0.051967250397998634,0.021689892126377213,0.0019067915458580074,5.0,Przybyły,2.0,0.0,0.051967250397998634,0.021689892126377213,0.0019067915458580074,5.0,Byków - Jaśminowa,2,0.0013485146340693063,0.038401428890377315,0.0,0.000701932682353661,0.75,Centrum Zarządzania Kryzysowego,2.0,0.0,0.0631265664160401,0.004922707026493843,0.0013437655179207486,170.5
,,,,,,,,,,,,,,Skarżyńskiego,2.0,0.0,0.047152290548906316,0.01307151906023264,0.002261521791093362,5.5,Skarżyńskiego,2.0,0.0,0.047152290548906316,0.01307151906023264,0.002261521791093362,5.5,Kamień Diamentowa,4,0.0,0.03858059306446548,0.04813466172130925,0.000858849030674098,2.9375,Nowodworska,5.0,0.04226784814971979,0.06730688935281837,0.009250497048533514,0.0022970332277294746,276.8125
,,,,,,,,,,,,,,Graniczna (Strachowicka),2.0,0.0,0.045051261829652994,0.008733540634957196,0.0023819699272240747,5.5,Graniczna (Strachowicka),2.0,0.0,0.045051261829652994,0.008733540634957196,0.0023819699272240747,5.5,Hynka,2,0.0,0.06535947712418301,0.00044399924195251373,0.0011662826682902723,109.25,Otyńska,2.0,0.0,0.05945706698141045,0.002456729805958417,0.0013098469222721791,170.5
,,,,,,,,,,,,,,Rdestowa,2.0,0.0,0.043121343649745236,0.004376367614879651,0.002546584607839569,5.5,Rdestowa,2.0,0.0,0.043121343649745236,0.004376367614879651,0.002546584607839569,5.5,KUŹNIKI (Stacja kolejowa),3,0.0,0.061319073083778965,0.264641596953371,0.0012991278248037576,106.0625,Cesarzowice skrz.,2.0,0.0,0.057678545870903104,0.2254935807530478,0.0007823712551799907,1.75
,,,,,,,,,,,,,,Grawerska,2.0,0.0,0.05923525599481529,0.004385964912280702,0.0020530968543854534,5.0,Grawerska,2.0,0.0,0.05923525599481529,0.004385964912280702,0.0020530968543854534,5.0,Bzowa (Centrum Zajezdnia),2,0.0,0.06604715459642116,2.7073124509299617e-06,0.0013321177019007203,193.6875,Jaszkotle - kościół,2.0,0.0,0.05786073223259153,0.225761755775781,0.0008358392640516186,1.75
,,,,,,,,,,,,,,Polanowicka,2.0,0.0,0.06272303046939336,0.008503205497331951,0.0019863743818237904,5.0,Polanowicka,2.0,0.0,0.06272303046939336,0.008503205497331951,0.0019863743818237904,5.0,Hutmen,2,0.0,0.06805412677059429,0.0022958009583886074,0.0013793284868801453,193.6875,Mokronos Dolny - Parkowa/Stawowa,2.0,0.0,0.058896602119108514,0.22523157067336588,0.0005676846164943449,1.75
,,,,,,,,,,,,,,Grochowa,2.0,0.0,0.07275911479063843,0.0135081960919805,0.00037721218247710903,0.25,Grochowa,2.0,0.0,0.07275911479063843,0.0135081960919805,0.00037721218247710903,0.25,pl. Srebrny,2,0.0,0.06666149910859623,2.7073124509299616e-05,0.0013450242763435114,193.6875,Semaforowa,2.0,0.0837500507273367,0.04124027834629554,0.0,0.0007561535192920024,21.375
,,,,,,,,,,,,,,Stalowa,3.0,0.0,0.07452707110241356,0.00923739874851242,0.002305001352527349,11.125,Stalowa,3.0,0.0,0.07452707110241356,0.00923739874851242,0.002305001352527349,11.125,Łozina - Wrocławska (na wys. nr 18),4,0.0029893872403499934,0.04083958590559408,0.0007715840485150391,0.001676466456882335,7.75,Chociebuska,3.0,0.0,0.062292294613184945,0.0007243808085322811,0.0012263373417008476,103.25
,,,,,,,,,,,,,,Kurpiów,2.0,0.0,0.0456954304569543,0.006420591961303697,0.002328159532314267,7.5,Kurpiów,2.0,0.0,0.0456954304569543,0.006420591961303697,0.002328159532314267,7.5,Błonie,2,0.0,0.03708495040965933,0.006322928229146926,0.00091055159925747,1.125,Hermanowska,2.0,0.0,0.06025717703349282,0.002000524020159364,0.0008177817953386786,56.0
,,,,,,,,,,,,,,Kromera (Czajkowskiego),2.0,0.0,0.06643407472016281,0.0,0.0020453549254770345,13.0,Kromera (Czajkowskiego),2.0,0.0,0.06643407472016281,0.0,0.0020453549254770345,13.0,Wróblowice,2,0.0,0.038454659273832945,0.008518558626851124,0.0006944361775149731,1.125,Nowy Dwór,3.0,0.0,0.06468180723858438,9.247414577007844e-05,0.002537088745629574,294.0625
,,,,,,,,,,,,,,Zielińskiego,3.0,0.01784035876839563,0.0779863481228669,0.16499193827018313,0.0015266174904166976,9.5,Zielińskiego,3.0,0.01784035876839563,0.0779863481228669,0.16499193827018313,0.0015266174904166976,9.5,Źródła,2,0.0,0.0358482701125469,0.004324931640360614,0.0010037499150341756,1.125,Nowy Dwór (Rogowska),3.0,0.0026472392791277704,0.05985444824001188,0.0011559268221259806,0.00073819111268715,46.9375
,,,,,,,,,,,,,,Góra Kapliczna,2.0,0.0,0.0563501849568434,0.004376367614879651,0.0023242693951768313,4.0,Góra Kapliczna,2.0,0.0,0.0563501849568434,0.004376367614879651,0.0023242693951768313,4.0,Zielna,2,0.18810525287967533,0.06436162251160006,0.0,0.001134992061993766,112.5625,Chwałkowska,2.0,0.0,0.04733658307394139,0.0005548448746204706,0.0013928665848194778,69.0
,,,,,,,,,,,,,,Witkowska,2.0,0.0,0.059691745036572624,0.008733540634957196,0.002067604422735651,4.0,Witkowska,2.0,0.0,0.059691745036572624,0.008733540634957196,0.002067604422735651,4.0,Ceglana,6,0.001260358735179351,0.05181659336024583,0.05157024122153937,0.0012127699994741365,15.25,Wełniana,2.0,0.0,0.045949489766832,0.0010202980749965322,0.00149854257985918,69.0
,,,,,,,,,,,,,,ŚLAZOWA,1.0,0.0,0.05335045528834929,0.0,0.0013153254099807202,2.0,ŚLAZOWA,1.0,0.0,0.05335045528834929,0.0,0.0013153254099807202,2.0,Gospodarska,2,0.0,0.04932606825351305,0.022985082708395374,0.0010120386951514811,14.625,Chłodna,2.0,0.0,0.060834779983394975,0.0024783071066381023,0.0011055125609903474,44.75
,,,,,,,,,,,,,,Górnickiego,2.0,0.0,0.06873214017145435,0.0010461054167146533,0.0009920473361346785,4.5,Górnickiego,2.0,0.0,0.06873214017145435,0.0010461054167146533,0.0009920473361346785,4.5,Kowalska,4,0.001621754932859012,0.0513126491646778,0.06267699055147954,0.0011572606477973652,13.5,Sowia,3.0,0.03876631254475321,0.06450064020486555,0.014650987161506094,0.0011024039027483846,45.25
,,,,,,,,,,,,,,Ogród Botaniczny,5.0,0.0036438641691871193,0.07296822608973336,0.042568812622365546,0.0021714748566969092,12.5,Ogród Botaniczny,5.0,0.0036438641691871193,0.07296822608973336,0.042568812622365546,0.0021714748566969092,12.5,Kowalska I,3,0.002752213452907586,0.05001163061177018,0.0011113517611067492,0.00027138121612396097,1.375,Wawrzyniaka,3.0,0.02946855057594745,0.06143292682926829,9.8639088821417e-05,0.0010732545452567862,44.75
,,,,,,,,,,,,,,Piastowska,3.0,0.0,0.07225296442687747,0.007365925755307306,0.0019981973381498815,11.5,Piastowska,3.0,0.0,0.07225296442687747,0.007365925755307306,0.0019981973381498815,11.5,Monopolowa,5,0.004086384307265016,0.05307331523080721,0.023789154506321575,0.001339536286183711,49.625,Ciechocińska,2.0,0.0,0.04111825323946536,0.00527719125194581,0.0010595222953912737,32.0
,,,,,,,,,,,,,,KOZANÓW (Dokerska),3.0,0.0,0.0674737930016241,0.07917770355867788,0.0030436162447595866,12.625,KOZANÓW (Dokerska),3.0,0.0,0.0674737930016241,0.07917770355867788,0.0030436162447595866,12.625,Volvo,5,0.0035644511503573734,0.051788510177044444,0.05740179224084251,0.0004397064437701696,4.75,Stabłowice,3.0,0.0,0.042201162364521705,0.0034893577670576264,0.001682118778232183,57.25
